supplier_id,supplier_name,category,country,region,annual_spend_chf,risk_score,risk_class,recommended_action,esg_completeness,data_source,last_update
S0859,Orion Materials,Components,Saudi Arabia,Middle East,1229533.42,44.2632,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-02-02
S0860,Lumen Manufacturing,Components,Saudi Arabia,Middle East,2851441.75,59.6166,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-05-21
S0861,Vega Logistics,Chemicals,Philippines,Asia,590812.3,49.38640000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-01-28
S0862,Cobalt Group,IT Services,Australia,Oceania,261456.07,28.534399999999998,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2025-01-06
S0863,Argent Systems,IT Services,Australia,Oceania,71892.12,50.4612,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-12-02
S0864,Argent Components,IT Services,South Korea,Asia,137968.61,58.8768,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-04-16
S0865,Eclipse Components,Metals & Minerals,Australia,Oceania,625037.74,40.35080000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-07-18
S0866,Argent Manufacturing,Components,Germany,Europe,768888.72,38.334900000000005,Low Risk,Approved; monitor annually,1.0,Internal Assessment,2025-06-02
S0867,Alpine Services,Packaging,China,Asia,55499.53,84.15820000000001,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Third-party Rating,2025-11-03
S0868,Argent Partners,Metals & Minerals,Switzerland,Europe,260670.09,41.8356,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-11-30
S0869,Cascade Manufacturing,Metals & Minerals,Brazil,Americas,335143.08,63.110400000000006,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-06-24
S0870,Nimbus Manufacturing,Facility,Canada,Americas,147650.31,62.2576,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-02-28
S0871,Novatek Manufacturing,Packaging,Italy,Europe,46623.86,45.6828,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-04-29
S0872,Argent Systems,Packaging,Morocco,Africa,717317.65,67.1645,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-10-27
S0873,Argent Services,Metals & Minerals,India,Asia,298722.43,73.4984,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-01-21
S0874,Cobalt Materials,Packaging,United Arab Emirates,Middle East,49102.52,59.0692,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-04-03
S0875,Novatek Partners,Components,United Kingdom,Europe,1374509.47,35.846000000000004,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-03-05
S0876,Eclipse Industries,Consulting,France,Europe,559385.88,42.5052,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-05-21
S0877,Atlas Services,Metals & Minerals,United Arab Emirates,Middle East,400779.37,50.56920000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-05-14
S0878,Lumen Supply,Metals & Minerals,Singapore,Asia,73953.14,42.79520000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-09-29
S0879,Zenith Holdings,Metals & Minerals,South Korea,Asia,160306.88,84.07000000000001,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-02-04
S0880,Cascade Components,Chemicals,Philippines,Asia,29538.64,59.538000000000004,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2024-10-16
S0881,Lumen Services,Metals & Minerals,Morocco,Africa,540007.03,50.479200000000006,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2025-07-10
S0882,Cascade Manufacturing,Chemicals,Turkey,Europe/Asia,106280.74,61.142399999999995,Medium Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-12-05
S0883,Novatek Materials,Components,Turkey,Europe/Asia,350265.05,53.1304,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-06-10
S0884,Cobalt Partners,Facility,Singapore,Asia,671857.32,35.579600000000006,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-02-14
S0885,Helios Supply,IT Services,United Arab Emirates,Middle East,65345.73,66.41799999999999,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-07-15
S0886,Lumen Materials,Components,Turkey,Europe/Asia,338640.33,67.4546,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2025-01-28
S0887,Nimbus Group,Logistics,New Zealand,Oceania,312414.13,65.8329,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-09-06
S0888,Aurora Partners,IT Services,New Zealand,Oceania,434324.22,36.458,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2024-05-19
S0889,Lumen Manufacturing,Tools & Machinery,Philippines,Asia,280917.18,53.580400000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-07-12
S0890,Eclipse Services,Components,South Korea,Asia,258590.09,44.7604,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-07-14
S0891,Eclipse Logistics,Facility,Tunisia,Africa,115415.96,59.4536,Medium Risk,Request signature/commitment before continuation,0.6666666666666666,Supplier Questionnaire,2025-04-17
S0892,Cascade Logistics,Components,Vietnam,Asia,408329.95,67.10839999999999,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-03-26
S0893,Helios Industries,Packaging,Taiwan,Asia,537213.49,41.034800000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-03-30
S0894,Zenith Holdings,IT Services,Singapore,Asia,131019.46,39.0092,Low Risk,Approved; monitor annually,1.0,Internal Assessment,2024-10-07
S0895,Lumen Holdings,Facility,Indonesia,Asia,15211.77,73.5004,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Third-party Rating,2024-10-26
S0896,Zenith Services,Metals & Minerals,Japan,Asia,726282.02,36.21000000000001,Low Risk,Approved; monitor annually,1.0,Internal Assessment,2024-01-19
S0897,Cobalt Components,Metals & Minerals,India,Asia,321107.43,82.4582,High Risk,Prioritize for audit and mitigation plan,0.6666666666666666,Third-party Rating,2024-03-02
S0898,Vega Manufacturing,Metals & Minerals,India,Asia,459865.72,68.2302,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-10-30
S0899,Orion Partners,Packaging,Malaysia,Asia,74605.31,66.73760000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-01-06
S0900,Cobalt Manufacturing,Packaging,Spain,Europe,170546.2,36.262,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-06-14
S0901,Helios Services,Facility,France,Europe,199711.44,76.54599999999999,High Risk,Request signature/commitment before continuation,1.0,Internal Assessment,2024-02-18
S0902,Alpine Materials,Components,Indonesia,Asia,131271.87,52.732800000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-09-06
S0903,Argent Manufacturing,Chemicals,Spain,Europe,378188.34,31.614,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-05-03
S0904,Meridian Services,Metals & Minerals,Switzerland,Europe,556792.44,38.524100000000004,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-03-19
S0905,Zenith Manufacturing,Components,United Arab Emirates,Middle East,169103.32,68.497,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-02-12
S0906,Novatek Group,Packaging,Japan,Asia,72350.61,47.6392,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-11-18
S0907,Argent Industries,Logistics,Turkey,Europe/Asia,75099.06,86.47120000000001,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2025-07-09
S0908,Vega Partners,IT Services,Indonesia,Asia,145339.11,72.7824,High Risk,Prioritize for audit and mitigation plan,1.0,Third-party Rating,2024-02-08
S0909,Lumen Partners,Facility,Indonesia,Asia,121828.59,94.108,High Risk,Immediate corrective action + 30-day follow-up,1.0,Supplier Questionnaire,2024-04-23
S0910,Helios Partners,Consulting,United Kingdom,Europe,121343.15,38.756,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-02-12
S0911,Alpine Partners,Components,Philippines,Asia,151864.83,74.95,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-02-27
S0912,Zenith Supply,Components,Turkey,Europe/Asia,55347.16,40.98440000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-07-16
S0913,Alpine Logistics,Components,Spain,Europe,507730.06,47.86109999999999,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2025-05-03
S0914,Alpine Components,Metals & Minerals,Tunisia,Africa,1180689.16,84.3451,High Risk,Prioritize for audit and mitigation plan,1.0,Third-party Rating,2024-02-05
S0915,Alpine Services,Facility,Canada,Americas,267085.31,36.0296,Low Risk,Approved; monitor annually,0.6666666666666666,Supplier Questionnaire,2024-10-07
S0916,Eclipse Holdings,Logistics,India,Asia,844074.78,56.1036,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-07-17
S0917,Cascade Systems,Metals & Minerals,Japan,Asia,262924.26,46.97280000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-01-24
S0918,Nimbus Partners,Components,Vietnam,Asia,699118.53,94.1928,High Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2025-08-12
S0919,Alpine Manufacturing,Metals & Minerals,India,Asia,290445.35,76.1556,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2025-11-14
S0920,Eclipse Logistics,Logistics,Mexico,Americas,72993.63,58.0392,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-07-11
S0921,Argent Partners,Metals & Minerals,France,Europe,394981.27,46.6088,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-01-01
S0922,Lumen Logistics,Tools & Machinery,Mexico,Americas,1313492.43,64.44,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-10-23
S0923,Atlas Industries,Facility,Singapore,Asia,128868.91,51.9672,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-08-12
S0924,Eclipse Manufacturing,Metals & Minerals,South Korea,Asia,66644.1,37.39,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2025-05-25
S0925,Cascade Systems,Components,Singapore,Asia,1161181.77,50.028400000000005,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-04-11
S0926,Zenith Industries,IT Services,India,Asia,152929.18,67.086,Medium Risk,Immediate corrective action + 30-day follow-up,1.0,Supplier Questionnaire,2025-03-04
S0927,Meridian Services,Packaging,Italy,Europe,134352.12,46.5564,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-12-27
S0928,Atlas Industries,Metals & Minerals,United States,Americas,166792.46,43.5012,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-10-26
S0929,Helios Logistics,Packaging,Mexico,Americas,151463.11,59.399100000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-06-23
S0930,Orion Supply,Logistics,Indonesia,Asia,51502.09,73.3168,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2024-08-22
S0931,Zenith Logistics,Metals & Minerals,Indonesia,Asia,1602532.23,85.04490000000001,High Risk,Immediate corrective action + 30-day follow-up,1.0,Third-party Rating,2024-09-10
S0932,Meridian Manufacturing,Chemicals,United States,Americas,617875.39,30.3216,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-07-06
S0933,Nimbus Logistics,Tools & Machinery,Switzerland,Europe,514127.45,49.7576,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-06-28
S0934,Aurora Group,IT Services,Italy,Europe,321971.7,42.33,Medium Risk,Monitor quarterly; request additional evidence,0.3333333333333333,Supplier Questionnaire,2024-07-03
S0935,Argent Components,Packaging,Thailand,Asia,97261.66,34.8662,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-09-23
S0936,Helios Industries,Packaging,South Korea,Asia,371004.2,38.9776,Low Risk,Approved; monitor annually,0.6666666666666666,Third-party Rating,2024-01-12
S0937,Cobalt Components,Packaging,China,Asia,124514.78,94.5596,High Risk,Request signature/commitment before continuation,1.0,Third-party Rating,2025-07-30
S0938,Cobalt Supply,Chemicals,Turkey,Europe/Asia,100163.82,67.1822,Medium Risk,Immediate corrective action + 30-day follow-up,1.0,Third-party Rating,2025-08-09
S0939,Argent Supply,Packaging,Malaysia,Asia,121285.87,77.26230000000001,High Risk,Immediate corrective action + 30-day follow-up,1.0,Third-party Rating,2025-08-13
S0940,Lumen Industries,Metals & Minerals,United Arab Emirates,Middle East,326620.33,58.168,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-06-28
S0941,Zenith Systems,Metals & Minerals,Thailand,Asia,310305.94,70.7988,High Risk,Prioritize for audit and mitigation plan,1.0,Third-party Rating,2025-11-09
S0942,Lumen Industries,Metals & Minerals,Philippines,Asia,1108184.67,37.08,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2025-10-21
S0943,Cascade Components,Logistics,India,Asia,69569.75,63.2948,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-09-17
S0944,Novatek Materials,Logistics,New Zealand,Oceania,194877.56,52.8874,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-11-15
S0945,Vega Partners,Metals & Minerals,United Arab Emirates,Middle East,925756.21,57.4352,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-03-11
S0946,Lumen Systems,Metals & Minerals,Singapore,Asia,2842254.9,48.4232,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2024-03-06
S0947,Novatek Systems,Metals & Minerals,Spain,Europe,418304.45,38.23480000000001,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-04-27
S0948,Atlas Holdings,Chemicals,United States,Americas,122696.24,36.4392,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-01-03
S0949,Alpine Manufacturing,Consulting,Indonesia,Asia,158300.41,65.3768,Medium Risk,Monitor quarterly; request additional evidence,0.3333333333333333,Supplier Questionnaire,2025-05-10
S0950,Zenith Services,Tools & Machinery,Canada,Americas,873284.32,53.7888,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-02-11
S0951,Alpine Partners,Facility,United Arab Emirates,Middle East,466816.75,67.29400000000001,Medium Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2025-12-30
S0952,Novatek Components,Metals & Minerals,Italy,Europe,325788.13,49.8104,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-04-26
S0953,Alpine Materials,Metals & Minerals,Brazil,Americas,859008.48,63.1678,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-03-23
S0954,Atlas Components,Components,Saudi Arabia,Middle East,351569.58,54.601600000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-04-30
S0955,Vega Group,Packaging,Brazil,Americas,318856.37,58.94200000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-12-23
S0956,Argent Services,Facility,New Zealand,Oceania,403281.65,36.0568,Low Risk,Approved; monitor annually,0.6666666666666666,Supplier Questionnaire,2024-12-17
S0957,Eclipse Logistics,Logistics,Turkey,Europe/Asia,77327.94,63.55680000000001,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-11-16
S0958,Vega Manufacturing,Metals & Minerals,United Arab Emirates,Middle East,171189.98,49.496,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-02-05
S0959,Meridian Systems,Facility,United States,Americas,366299.98,63.9268,Medium Risk,Immediate corrective action + 30-day follow-up,1.0,Third-party Rating,2024-12-07
S0960,Argent Manufacturing,Logistics,Singapore,Asia,549658.71,41.4216,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-01-19
S0961,Novatek Manufacturing,Components,China,Asia,791309.99,65.5716,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-06-23
S0962,Aurora Partners,Components,Australia,Oceania,351196.39,48.7548,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2024-08-19
S0963,Vega Services,Metals & Minerals,Germany,Europe,139417.11,37.181200000000004,Low Risk,Approved; monitor annually,1.0,Internal Assessment,2024-12-18
S0964,Cobalt Components,Packaging,South Africa,Africa,420897.04,45.606100000000005,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-12-06
S0965,Zenith Logistics,IT Services,Mexico,Americas,204154.08,51.0404,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2025-05-08
S0966,Aurora Systems,Metals & Minerals,Canada,Americas,291074.17,31.153200000000002,Low Risk,Approved; monitor annually,0.6666666666666666,Supplier Questionnaire,2024-03-05
S0967,Meridian Logistics,Components,Australia,Oceania,977721.26,58.32249999999999,Medium Risk,Request signature/commitment before continuation,0.6666666666666666,Third-party Rating,2024-04-26
S0968,Zenith Systems,Facility,Switzerland,Europe,55448.85,75.6344,High Risk,Request signature/commitment before continuation,1.0,Third-party Rating,2024-11-23
S0969,Argent Components,Packaging,Switzerland,Europe,73111.06,33.2736,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-01-15
S0970,Helios Services,Components,China,Asia,208201.45,51.9816,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-07-19
S0971,Atlas Materials,Components,Australia,Oceania,459119.0,45.519600000000004,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Third-party Rating,2024-10-13
S0972,Novatek Group,Tools & Machinery,Indonesia,Asia,413380.1,73.0958,High Risk,Prioritize for audit and mitigation plan,1.0,Supplier Questionnaire,2025-11-30
S0973,Zenith Industries,IT Services,South Africa,Africa,270432.33,56.490700000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-09-16
S0974,Cascade Group,Metals & Minerals,Spain,Europe,565482.32,53.9189,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2024-05-19
S0975,Cobalt Systems,Components,Tunisia,Africa,613242.86,57.5018,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-08-22
S0976,Alpine Materials,Components,New Zealand,Oceania,1636978.8,33.9856,Low Risk,Approved; monitor annually,0.6666666666666666,Internal Assessment,2025-11-11
S0977,Alpine Services,Metals & Minerals,United States,Americas,564298.69,63.638400000000004,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2024-12-02
S0978,Nimbus Manufacturing,Metals & Minerals,Vietnam,Asia,520297.51,91.8462,High Risk,Immediate corrective action + 30-day follow-up,0.6666666666666666,Supplier Questionnaire,2025-10-16
S0979,Argent Systems,Metals & Minerals,Taiwan,Asia,242659.75,55.691199999999995,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-01-28
S0980,Novatek Industries,Metals & Minerals,China,Asia,333044.28,67.2808,Medium Risk,Monitor quarterly; request additional evidence,1.0,Internal Assessment,2024-02-08
S0981,Cobalt Manufacturing,Packaging,Spain,Europe,244029.04,43.210800000000006,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-10-30
S0982,Argent Logistics,Logistics,India,Asia,97644.83,73.1541,High Risk,Prioritize for audit and mitigation plan,1.0,Internal Assessment,2024-05-06
S0983,Cobalt Group,IT Services,Tunisia,Africa,249828.37,64.4652,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-11-13
S0984,Aurora Systems,Components,Japan,Asia,585810.33,47.680400000000006,Medium Risk,Request signature/commitment before continuation,1.0,Supplier Questionnaire,2024-01-29
S0985,Zenith Partners,Components,Thailand,Asia,110119.73,53.6591,Medium Risk,Monitor quarterly; request additional evidence,0.3333333333333333,Third-party Rating,2024-08-22
S0986,Aurora Components,Consulting,Italy,Europe,388009.73,34.3328,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2024-04-03
S0987,Nimbus Components,Metals & Minerals,Vietnam,Asia,480358.13,57.0364,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-12-29
S0988,Cobalt Supply,Metals & Minerals,Tunisia,Africa,1558141.47,50.930800000000005,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Internal Assessment,2025-09-25
S0989,Orion Industries,Logistics,Germany,Europe,256393.32,45.1108,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2024-04-09
S0990,Lumen Logistics,Metals & Minerals,Philippines,Asia,280944.81,50.028800000000004,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2024-01-15
S0991,Alpine Systems,Packaging,Spain,Europe,70056.27,30.178000000000004,Low Risk,Approved; monitor annually,1.0,Third-party Rating,2025-08-21
S0992,Vega Industries,Logistics,United Arab Emirates,Middle East,58878.94,58.921400000000006,Medium Risk,Monitor quarterly; request additional evidence,0.6666666666666666,Supplier Questionnaire,2025-05-09
S0993,Nimbus Industries,Facility,France,Europe,473416.47,52.848800000000004,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2025-11-27
S0994,Cascade Systems,Components,Switzerland,Europe,1406968.66,43.0328,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-04-02
S0995,Vega Components,Facility,United Kingdom,Europe,149707.79,32.367999999999995,Low Risk,Approved; monitor annually,1.0,Supplier Questionnaire,2024-05-25
S0996,Lumen Services,Components,Thailand,Asia,312825.24,42.6456,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-10-28
S0997,Helios Components,Components,Switzerland,Europe,378699.8,31.471600000000002,Low Risk,Approved; monitor annually,1.0,Internal Assessment,2025-07-17
S0998,Cascade Holdings,Components,South Africa,Africa,1451290.37,57.8104,Medium Risk,Monitor quarterly; request additional evidence,1.0,Supplier Questionnaire,2025-09-01
S0999,Zenith Materials,Components,United Kingdom,Europe,170514.37,43.8524,Medium Risk,Monitor quarterly; request additional evidence,1.0,Third-party Rating,2024-04-24
S1000,Alpine Holdings,Metals & Minerals,Turkey,Europe/Asia,368292.82,88.77230000000002,High Risk,Request signature/commitment before continuation,1.0,Internal Assessment,2024-03-01
