supplier_id,supplier_name,country,region,country_risk_level,country_risk_weight,category,tier,dependency_level,annual_spend_chf,onboarding_date,charter_signed,made_in_disclosed,traceability_level,env_score,social_score,governance_score,last_update,data_source,audited,audit_date,audit_score,non_compliance_level,action_deadline_days,audited_by_third_party,incident_penalty,esg_fields_present,esg_completeness,env_score_imputed,social_score_imputed,governance_score_imputed,dependency_penalty,tier_penalty,traceability_penalty,charter_penalty,made_in_penalty,audit_penalty,risk_score,risk_class,spend_exposure_class,recommended_action
S0289,Atlas Logistics,Philippines,Asia,Medium,15,Metals & Minerals,Tier 1,High,2209273.52,2023-11-20,True,True,Limited,56.95,68.65,75.96,2024-09-25,Supplier Questionnaire,True,2024-02-09,94.9,Minor,180.0,True,10.0,3,1.0,56.95,68.65,75.96,5,0,10,0,0,7.0,68.0368,Medium Risk,High Spend,Monitor quarterly; request additional evidence
S0290,Nimbus Services,Taiwan,Asia,Low,5,IT Services,Tier 1,Medium,329493.47,2020-12-24,True,True,Limited,67.87,72.39,,2025-09-08,Internal Assessment,True,2024-04-12,63.55,None,365.0,True,0.0,2,0.6666666666666666,67.87,72.39,68.87,2,0,10,0,0,1.6125000000000007,46.36449999999999,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0291,Argent Manufacturing,Italy,Europe,Low,5,Tools & Machinery,Tier 1,High,609476.48,2021-11-11,True,True,Full,70.69,77.81,69.08,2024-06-08,Supplier Questionnaire,True,2025-01-02,84.77,Minor,180.0,True,0.0,3,1.0,70.69,77.81,69.08,5,0,0,0,0,7.0,41.727199999999996,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0292,Lumen Manufacturing,South Korea,Asia,Low,5,Components,Tier 2,Medium,152803.96,2023-06-13,True,True,Partial,,63.67,,2024-07-11,Internal Assessment,False,,,,,False,0.0,1,0.3333333333333333,69.185,63.67,69.62,2,4,4,0,0,2.0,47.6318,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0293,Vega Manufacturing,Spain,Europe,Low,5,IT Services,Tier 1,Medium,70983.52,2018-11-01,True,True,Full,80.35,,,2024-11-30,Supplier Questionnaire,False,,,,,False,0.0,1,0.3333333333333333,80.35,64.79,68.87,2,0,0,0,0,2.0,36.297599999999996,Low Risk,Low Spend,Approved; monitor annually
S0294,Atlas Partners,Indonesia,Asia,High,25,Packaging,Tier 1,High,223626.54,2019-08-18,True,True,Partial,68.58,51.43,62.64,2024-12-20,Third-party Rating,True,2025-02-01,65.89,None,365.0,True,0.0,3,1.0,68.58,51.43,62.64,5,0,4,0,0,1.0274999999999999,63.958299999999994,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0295,Alpine Holdings,Philippines,Asia,Medium,15,IT Services,Tier 1,Medium,341445.05,2019-07-23,True,True,Partial,59.63,56.99,72.63,2024-12-07,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,59.63,56.99,72.63,2,0,4,0,0,6.0,57.516000000000005,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0296,Aurora Components,Malaysia,Asia,Medium,15,IT Services,Tier 1,Medium,749778.65,2025-11-09,False,True,Full,67.13,80.09,62.15,2024-04-22,Third-party Rating,True,2025-09-06,70.83,None,365.0,False,0.0,3,1.0,67.13,80.09,62.15,2,0,0,12,0,0.0,51.5296,Medium Risk,Medium Spend,Request signature/commitment before continuation
S0297,Lumen Holdings,Vietnam,Asia,High,25,Facility,Tier 1,Medium,53164.49,2017-01-06,True,True,Partial,35.52,53.0,,2025-08-27,Third-party Rating,True,2025-06-11,49.56,Minor,180.0,True,0.0,2,0.6666666666666666,35.52,53.0,67.76,2,0,4,0,0,12.11,79.0312,High Risk,Low Spend,Prioritize for audit and mitigation plan
S0298,Helios Materials,South Korea,Asia,Low,5,Logistics,Tier 1,Low,255346.16,2017-07-11,True,True,Limited,86.88,63.81,,2025-01-07,Supplier Questionnaire,False,,,,,False,3.0,2,0.6666666666666666,86.88,63.81,67.73,0,0,10,0,0,2.0,44.876,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0299,Argent Manufacturing,Morocco,Africa,Medium,15,Components,Tier 1,Low,212764.95,2017-11-11,True,True,Partial,76.68,,74.57,2024-02-06,Internal Assessment,True,2025-12-15,71.18,None,365.0,True,0.0,2,0.6666666666666666,76.68,65.88,74.57,0,0,4,0,0,0.0,40.565200000000004,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0300,Zenith Materials,Turkey,Europe/Asia,Medium,15,Metals & Minerals,Tier 1,Medium,242500.02,2018-11-06,True,True,Full,98.0,65.68,67.39,2024-11-15,Supplier Questionnaire,True,2024-04-25,44.27,Minor,180.0,True,0.0,3,1.0,98.0,65.68,67.39,2,0,0,0,0,13.4325,48.405699999999996,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0301,Nimbus Systems,Taiwan,Asia,Low,5,Components,Tier 1,Low,372232.77,2020-02-06,True,False,Full,72.13,74.45,73.59,2024-06-22,Internal Assessment,False,,,,,False,0.0,3,1.0,72.13,74.45,73.59,0,0,0,0,5,2.0,36.2248,Low Risk,Medium Spend,Approved; monitor annually
S0302,Nimbus Group,United Kingdom,Europe,Low,5,Components,Tier 2,Low,156557.45,2025-10-25,True,False,Partial,67.76,70.99,60.96,2024-07-24,Supplier Questionnaire,True,2025-04-11,75.99,None,365.0,True,0.0,3,1.0,67.76,70.99,60.96,0,4,4,0,5,0.0,48.874,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0303,Cascade Partners,Switzerland,Europe,Low,5,Facility,Tier 1,Medium,134435.74,2025-09-08,True,True,Full,70.84,57.44,73.95,2025-07-02,Internal Assessment,False,,,,,False,0.0,3,1.0,70.84,57.44,73.95,2,0,0,0,0,2.0,40.2748,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0304,Atlas Holdings,United Kingdom,Europe,Low,5,Components,Tier 1,Low,173235.36,2024-08-25,True,True,Limited,,74.9,65.98,2024-06-21,Supplier Questionnaire,True,2024-04-04,58.62,Minor,180.0,True,0.0,2,0.6666666666666666,69.185,74.9,65.98,0,0,10,0,0,9.845,52.14959999999999,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0305,Argent Logistics,Tunisia,Africa,Medium,15,IT Services,Tier 1,Low,102598.95,2017-09-15,True,True,Limited,73.86,87.18,62.42,2024-02-18,Third-party Rating,False,,,,,False,0.0,3,1.0,73.86,87.18,62.42,0,0,10,0,0,6.0,48.7228,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0306,Orion Partners,Philippines,Asia,Medium,15,Logistics,Tier 2,Low,253164.32,2022-09-06,True,True,Partial,72.69,,,2024-06-20,Third-party Rating,False,,,,,False,0.0,1,0.3333333333333333,72.69,65.365,67.73,0,4,4,0,0,6.0,54.077200000000005,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0307,Lumen Materials,Tunisia,Africa,Medium,15,Packaging,Tier 1,Low,176216.01,2021-09-17,True,True,Partial,67.05,64.23,70.83,2025-11-12,Internal Assessment,False,,,,,False,0.0,3,1.0,67.05,64.23,70.83,0,0,4,0,0,6.0,51.1184,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0308,Alpine Manufacturing,Thailand,Asia,Medium,15,Metals & Minerals,Tier 1,Low,653153.24,2018-10-18,True,True,Limited,69.52,73.34,50.84,2025-05-10,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,69.52,73.34,50.84,0,0,10,0,0,6.0,59.1796,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0309,Argent Manufacturing,Spain,Europe,Low,5,Components,Tier 1,Medium,210735.35,2019-03-27,True,True,Partial,,65.53,68.0,2024-07-24,Supplier Questionnaire,False,,,,,False,0.0,2,0.6666666666666666,69.185,65.53,68.0,2,0,4,0,0,2.0,43.4062,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0310,Aurora Materials,China,Asia,High,25,Metals & Minerals,Tier 1,Medium,565200.77,2020-04-01,True,True,Full,72.55,70.9,75.35,2025-03-30,Internal Assessment,True,2025-10-10,58.35,None,365.0,True,0.0,3,1.0,72.55,70.9,75.35,2,0,0,0,0,2.9124999999999996,45.87650000000001,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0311,Zenith Partners,Singapore,Asia,Low,5,Packaging,Tier 2,Medium,37625.87,2017-02-23,True,True,Full,65.96,65.25,60.24,2024-09-07,Internal Assessment,False,,,,,False,0.0,3,1.0,65.96,65.25,60.24,2,4,0,0,0,2.0,46.9044,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0312,Nimbus Supply,Saudi Arabia,Middle East,Medium,15,Consulting,Tier 1,Medium,169137.62,2022-02-06,True,True,Full,65.08,59.38,61.61,2025-11-08,Supplier Questionnaire,True,2024-01-30,83.1,Minor,180.0,True,3.0,3,1.0,65.08,59.38,61.61,2,0,0,0,0,7.0,57.2104,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0313,Cascade Supply,Taiwan,Asia,Low,5,Chemicals,Tier 2,Low,230580.43,2017-07-17,False,True,Full,75.24,50.23,67.77,2024-06-29,Supplier Questionnaire,True,2024-01-23,70.38,None,365.0,True,0.0,3,1.0,75.24,50.23,67.77,0,4,0,12,0,0.0,55.9044,Medium Risk,Low Spend,Request signature/commitment before continuation
S0314,Cascade Holdings,India,Asia,High,25,Tools & Machinery,Tier 1,Medium,94773.14,2020-10-22,True,True,Partial,33.09,83.91,60.65,2025-07-02,Supplier Questionnaire,True,2025-12-06,41.64,Major,30.0,True,0.0,3,1.0,33.09,83.91,60.65,2,0,4,0,0,22.09,79.6028,High Risk,Low Spend,Immediate corrective action + 30-day follow-up
S0315,Eclipse Logistics,Malaysia,Asia,Medium,15,Packaging,Tier 2,Medium,82126.18,2019-05-13,True,True,Partial,70.67,80.25,58.46,2024-10-20,Internal Assessment,True,2024-09-21,74.59,None,365.0,True,0.0,3,1.0,70.67,80.25,58.46,2,4,4,0,0,0.0,47.6552,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0316,Meridian Systems,Philippines,Asia,Medium,15,Logistics,Tier 1,Medium,169044.78,2017-05-05,True,True,Limited,,61.76,,2025-05-19,Third-party Rating,True,2024-02-18,62.74,None,365.0,True,6.0,1,0.3333333333333333,67.71,61.76,67.73,2,0,10,0,0,1.8149999999999995,60.0286,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0317,Orion Materials,Saudi Arabia,Middle East,Medium,15,Metals & Minerals,Tier 3,Medium,520585.12,2018-07-18,True,False,Limited,52.75,51.7,49.24,2024-11-09,Supplier Questionnaire,True,2025-11-23,90.19,None,365.0,True,0.0,3,1.0,52.75,51.7,49.24,2,8,10,0,5,0.0,82.0432,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0318,Lumen Logistics,Canada,Americas,Low,5,Metals & Minerals,Tier 1,Low,225695.92,2022-10-23,True,True,Full,64.43,73.75,93.41,2024-07-29,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,64.43,73.75,93.41,0,0,0,0,0,2.0,27.3184,Low Risk,Low Spend,Approved; monitor annually
S0319,Aurora Services,Malaysia,Asia,Medium,15,Packaging,Tier 1,Medium,248660.39,2020-09-17,True,True,Partial,49.88,64.18,57.69,2024-04-30,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,49.88,64.18,57.69,2,0,4,0,0,6.0,62.1508,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0320,Cobalt Systems,India,Asia,High,25,Consulting,Tier 1,Low,515686.81,2020-02-12,True,True,Partial,82.87,60.47,54.92,2025-10-20,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,82.87,60.47,54.92,0,0,4,0,0,6.0,58.784,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0321,Cobalt Logistics,Japan,Asia,Low,5,IT Services,Tier 2,Medium,219506.86,2024-04-19,True,False,Limited,82.64,57.84,67.89,2025-08-22,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,82.64,57.84,67.89,2,4,10,0,5,2.0,57.75,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0322,Lumen Industries,Turkey,Europe/Asia,Medium,15,Chemicals,Tier 1,Medium,138353.0,2025-08-23,True,True,Full,71.0,,79.29,2025-10-17,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,71.0,68.28,79.29,2,0,0,0,0,6.0,43.685199999999995,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0323,Alpine Group,France,Europe,Low,5,Metals & Minerals,Tier 2,Low,409566.73,2025-05-17,True,True,Partial,55.45,56.48,71.9,2025-02-25,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,55.45,56.48,71.9,0,4,4,0,0,2.0,51.624,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0324,Helios Systems,United States,Americas,Low,5,Consulting,Tier 3,High,104404.97,2017-10-23,True,True,Limited,68.93,53.66,64.13,2025-12-16,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,68.93,53.66,64.13,5,8,10,0,0,2.0,66.464,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0325,Argent Components,Morocco,Africa,Medium,15,Components,Tier 1,High,613989.32,2021-09-27,True,True,Full,85.16,73.23,73.65,2025-01-23,Supplier Questionnaire,True,2024-06-28,52.8,Major,30.0,True,0.0,3,1.0,85.16,73.23,73.65,5,0,0,0,0,19.3,55.84519999999999,Medium Risk,Medium Spend,Immediate corrective action + 30-day follow-up
S0326,Lumen Manufacturing,South Africa,Africa,Medium,15,IT Services,Tier 2,Low,122141.96,2024-05-30,True,True,Full,63.88,41.07,74.24,2025-11-15,Supplier Questionnaire,False,,,,,False,3.0,3,1.0,63.88,41.07,74.24,0,4,0,0,0,6.0,61.8288,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0327,Novatek Group,Switzerland,Europe,Low,5,Metals & Minerals,Tier 1,Low,469085.1,2018-01-05,True,True,Partial,55.92,,72.28,2024-06-14,Supplier Questionnaire,False,,,,,False,0.0,2,0.6666666666666666,55.92,64.68,72.28,0,0,4,0,0,2.0,44.0908,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0328,Zenith Materials,Germany,Europe,Low,5,Facility,Tier 1,Low,117066.62,2017-08-20,True,True,Partial,93.88,54.0,81.88,2025-02-25,Supplier Questionnaire,True,2025-05-28,98.0,None,365.0,False,0.0,3,1.0,93.88,54.0,81.88,0,0,4,0,0,0.0,32.662000000000006,Low Risk,Low Spend,Approved; monitor annually
S0329,Argent Components,Malaysia,Asia,Medium,15,Consulting,Tier 1,Low,223141.57,2022-08-24,True,True,Partial,,59.35,69.16,2024-09-13,Supplier Questionnaire,True,2024-02-19,64.6,Minor,180.0,False,0.0,2,0.6666666666666666,69.58,59.35,69.16,0,0,4,0,0,8.350000000000001,55.24640000000001,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0330,Orion Supply,Malaysia,Asia,Medium,15,Facility,Tier 3,Medium,75540.9,2021-03-24,True,True,Limited,74.26,72.84,53.33,2024-08-27,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,74.26,72.84,53.33,2,8,10,0,0,6.0,67.2556,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0331,Novatek Partners,Indonesia,Asia,High,25,Facility,Tier 1,Low,326733.38,2019-12-03,True,True,Partial,47.81,25.01,59.94,2024-10-05,Supplier Questionnaire,True,2025-06-22,57.1,None,365.0,True,3.0,3,1.0,47.81,25.01,59.94,0,0,4,0,0,3.2249999999999996,80.05340000000001,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0332,Aurora Components,Philippines,Asia,Medium,15,IT Services,Tier 2,Medium,106581.18,2024-02-28,True,True,Partial,71.52,67.81,71.15,2024-10-07,Third-party Rating,False,,,,,False,0.0,3,1.0,71.52,67.81,71.15,2,4,4,0,0,6.0,54.3324,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0333,Novatek Manufacturing,Vietnam,Asia,High,25,IT Services,Tier 1,Low,31872.55,2020-08-15,True,True,Partial,44.3,54.34,65.71,2025-01-23,Internal Assessment,True,2024-05-18,47.57,Major,30.0,False,3.0,3,1.0,44.3,54.34,65.71,0,0,4,0,0,20.6075,84.84030000000001,High Risk,Low Spend,Immediate corrective action + 30-day follow-up
S0334,Meridian Services,Tunisia,Africa,Medium,15,Metals & Minerals,Tier 1,Medium,159849.55,2019-01-05,True,False,Limited,71.49,64.68,55.38,2024-10-24,Internal Assessment,False,,,,,False,3.0,3,1.0,71.49,64.68,55.38,2,0,10,0,5,6.0,69.2892,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0335,Zenith Supply,Spain,Europe,Low,5,Components,Tier 2,Low,308869.19,2018-04-27,True,True,Partial,76.54,56.21,73.53,2025-06-05,Supplier Questionnaire,True,2025-09-20,82.87,None,365.0,True,3.0,3,1.0,76.54,56.21,73.53,0,4,4,0,0,0.0,44.9552,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0336,Aurora Systems,Switzerland,Europe,Low,5,Logistics,Tier 1,Low,622282.75,2024-12-27,False,False,Partial,79.47,65.38,57.64,2024-03-25,Internal Assessment,False,,,,,False,0.0,3,1.0,79.47,65.38,57.64,0,0,4,12,5,2.0,58.9016,Medium Risk,Medium Spend,Request signature/commitment before continuation
S0337,Aurora Supply,South Korea,Asia,Low,5,Logistics,Tier 1,Medium,316008.52,2025-01-21,True,True,Partial,81.1,,70.72,2024-09-15,Internal Assessment,True,2025-11-18,52.29,Major,30.0,True,0.0,2,0.6666666666666666,81.1,65.365,70.72,2,0,4,0,0,19.427500000000002,56.69310000000001,Medium Risk,Medium Spend,Immediate corrective action + 30-day follow-up
S0338,Zenith Systems,Brazil,Americas,Medium,15,Metals & Minerals,Tier 3,High,63498.39,2022-03-28,True,True,Partial,66.24,33.78,75.29,2025-08-31,Third-party Rating,True,2024-06-19,69.78,None,365.0,True,0.0,3,1.0,66.24,33.78,75.29,5,8,4,0,0,0.054999999999999716,69.15299999999999,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0339,Meridian Group,Japan,Asia,Low,5,IT Services,Tier 1,Low,49867.81,2017-05-23,False,True,Full,79.25,81.37,57.65,2024-03-18,Internal Assessment,False,,,,,False,0.0,3,1.0,79.25,81.37,57.65,0,0,0,12,0,2.0,43.564,Medium Risk,Low Spend,Request signature/commitment before continuation
S0340,Argent Materials,Italy,Europe,Low,5,Packaging,Tier 2,Low,345408.93,2023-12-08,True,True,Full,64.91,55.17,58.92,2025-05-08,Third-party Rating,True,2024-02-06,88.69,Minor,180.0,True,0.0,3,1.0,64.91,55.17,58.92,0,4,0,0,0,7.0,54.6528,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0341,Atlas Materials,South Korea,Asia,Low,5,Metals & Minerals,Tier 1,Low,594028.66,2024-12-06,True,True,Full,,73.45,67.18,2024-04-24,Third-party Rating,True,2025-01-24,63.21,Minor,180.0,True,0.0,2,0.6666666666666666,67.95,73.45,67.18,0,0,0,0,0,8.6975,41.5439,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0342,Aurora Partners,Taiwan,Asia,Low,5,Chemicals,Tier 1,High,1601670.84,2023-11-18,True,True,Limited,70.04,57.6,68.37,2025-10-03,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,70.04,57.6,68.37,5,0,10,0,0,2.0,55.2204,Medium Risk,High Spend,Monitor quarterly; request additional evidence
S0343,Cascade Holdings,Germany,Europe,Low,5,Components,Tier 3,Medium,161165.28,2018-06-25,True,True,Full,53.86,68.86,87.79,2025-11-30,Supplier Questionnaire,False,,,,,False,3.0,3,1.0,53.86,68.86,87.79,2,8,0,0,0,2.0,45.6824,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0344,Eclipse Industries,United Kingdom,Europe,Low,5,Components,Tier 1,Low,181422.14,2023-06-08,True,True,Full,75.18,75.24,75.7,2025-11-13,Internal Assessment,False,,,,,False,0.0,3,1.0,75.18,75.24,75.7,0,0,0,0,0,2.0,29.3796,Low Risk,Low Spend,Approved; monitor annually
S0345,Cascade Industries,France,Europe,Low,5,Chemicals,Tier 1,Low,172344.9,2023-08-14,True,False,Full,77.25,79.31,62.58,2025-07-03,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,77.25,79.31,62.58,0,0,0,0,5,2.0,36.370400000000004,Low Risk,Low Spend,Approved; monitor annually
S0346,Atlas Logistics,Thailand,Asia,Medium,15,Chemicals,Tier 2,Medium,94405.55,2024-10-05,True,True,Limited,81.03,85.88,64.16,2024-11-08,Internal Assessment,True,2025-11-20,90.68,None,365.0,True,3.0,3,1.0,81.03,85.88,64.16,2,4,10,0,0,0.0,48.3284,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0347,Alpine Group,Saudi Arabia,Middle East,Medium,15,Metals & Minerals,Tier 1,Low,821173.19,2017-02-07,True,True,Limited,74.75,71.64,66.11,2025-01-29,Supplier Questionnaire,False,,,,,False,10.0,3,1.0,74.75,71.64,66.11,0,0,10,0,0,6.0,59.0088,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0348,Atlas Components,Germany,Europe,Low,5,Tools & Machinery,Tier 2,Medium,202384.64,2024-06-16,True,True,Partial,69.51,65.21,83.48,2024-10-03,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,69.51,65.21,83.48,2,4,4,0,0,2.0,42.4896,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0349,Zenith Components,Brazil,Americas,Medium,15,Logistics,Tier 1,Medium,131150.4,2023-12-20,True,True,Partial,67.14,68.72,69.49,2025-01-10,Third-party Rating,False,,,,,False,0.0,3,1.0,67.14,68.72,69.49,2,0,4,0,0,6.0,51.726,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0350,Atlas Systems,Taiwan,Asia,Low,5,Tools & Machinery,Tier 2,Low,139097.09,2017-07-01,True,True,Full,84.19,76.08,,2024-08-25,Supplier Questionnaire,False,,,,,False,0.0,2,0.6666666666666666,84.19,76.08,70.97,0,4,0,0,0,2.0,32.034400000000005,Low Risk,Low Spend,Approved; monitor annually
S0351,Aurora Supply,Saudi Arabia,Middle East,Medium,15,IT Services,Tier 1,Low,298221.24,2023-03-13,True,True,Partial,68.06,,,2025-05-04,Internal Assessment,False,,,,,False,7.0,1,0.3333333333333333,68.06,64.79,68.87,0,0,4,0,0,6.0,55.0888,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0352,Helios Industries,United States,Americas,Low,5,Logistics,Tier 1,Low,77828.87,2022-05-29,True,False,Partial,87.79,87.16,67.73,2024-07-13,Third-party Rating,False,,,,,False,12.0,3,1.0,87.79,87.16,67.73,0,0,4,0,5,2.0,39.2312,Low Risk,Low Spend,Approved; monitor annually
S0353,Helios Partners,Canada,Americas,Low,5,Tools & Machinery,Tier 1,Medium,498423.44,2018-07-08,True,False,Full,91.49,83.85,67.43,2025-11-16,Third-party Rating,False,,,,,False,3.0,3,1.0,91.49,83.85,67.43,2,0,0,0,5,2.0,32.6652,Low Risk,Medium Spend,Approved; monitor annually
S0354,Aurora Logistics,Spain,Europe,Low,5,IT Services,Tier 1,Medium,730465.04,2019-06-15,True,True,Full,78.61,76.32,67.63,2024-06-11,Third-party Rating,True,2024-12-23,68.24,Minor,180.0,True,0.0,3,1.0,78.61,76.32,67.63,2,0,0,0,0,7.440000000000001,38.009600000000006,Low Risk,Medium Spend,Approved; monitor annually
S0355,Helios Components,Australia,Oceania,Low,5,Components,Tier 2,Medium,73347.39,2020-08-13,True,True,Full,76.51,45.56,64.54,2024-05-04,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,76.51,45.56,64.54,2,4,0,0,0,2.0,50.4504,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0356,Eclipse Services,Spain,Europe,Low,5,Facility,Tier 1,Low,538657.63,2025-06-19,True,True,Partial,72.17,88.95,71.72,2025-10-17,Third-party Rating,False,,,,,False,0.0,3,1.0,72.17,88.95,71.72,0,0,4,0,0,2.0,30.012,Low Risk,Medium Spend,Approved; monitor annually
